temperature,humidity,sound_volume,label
25.67234266462328,51.880496448566944,62.880030370650765,0.0
35.80824146406799,27.27360642023335,81.0857147065303,1.0
24.708927795558544,57.01722868733029,59.05031576692435,0.0
23.48102993000976,47.35348626414444,59.54436878849798,0.0
29.670929513280587,39.19294952700162,101.23397496012169,1.0
29.222348183365533,51.31687114459674,80.81177575502808,1.0
29.022809636866363,10.380173451767522,83.8925165311745,1.0
21.831608899246927,48.0530436633518,58.4023189388154,0.0
26.149812081830074,34.93930135408032,64.36635485188366,0.0
41.40822757571239,30.263463157856027,85.77332501920736,1.0
26.015223645886493,39.99862927835686,60.00279723684192,0.0
38.53030631500612,55.20753432270281,68.1660526544036,1.0
23.827544611438,53.41478778440665,61.68669503823891,0.0
23.766539780087196,40.98007093770453,61.74342746025407,0.0
22.84821234255148,45.02232800677204,64.04094530239605,0.0
26.56631131202635,51.135084041163765,60.10005450544221,0.0
24.740210778097584,46.41629697870333,64.50331678007724,0.0
36.55445919540896,20.615023354572237,85.32354991948,1.0
35.99615440601732,26.99711193540302,84.69596624885514,1.0
37.03393517433041,39.260843700565545,74.57080061906221,1.0
26.085544832344226,54.218585028336,63.18916568186217,0.0
34.06927762053632,34.01303233663351,79.94167265350941,1.0
27.203349357099924,52.98473428910721,62.50855514485945,0.0
38.57760760962534,23.336691280583075,85.01291646413884,1.0
29.93832238376948,22.71643937689849,74.82774396885291,1.0
29.753798665912917,44.539287607720276,52.58962531906491,0.0
26.818561315851444,44.524179896149015,56.31777603952833,0.0
32.38061410926471,29.13434772212915,86.39337212752314,1.0
24.956331847650457,53.70880227880527,62.62500196495601,0.0
35.95275707228277,26.62906390717182,54.9512299787256,1.0
26.195075411789457,47.037125550758375,59.69259309603527,0.0
28.031622110549268,50.60031470412073,62.30358010317896,0.0
24.686875079319776,51.418239818172744,64.24188499154143,0.0
30.358850988217995,18.639282357056743,81.46478740803344,1.0
36.49921437592809,26.07286343972536,81.9423239426438,1.0
39.0754748861198,41.207433481319114,76.37568141736656,1.0
26.098279584316312,45.72773495028234,58.612891016008156,0.0
27.204251416202762,43.852177799882234,63.942655908456445,0.0
24.641629506973118,42.97445829184228,58.056391281613244,0.0
34.090103211634,34.29841602549459,72.36833923307742,1.0
24.744997362643392,45.055369798642886,62.957570150730554,0.0
22.775509468691308,50.26287717127597,59.39106299918623,0.0
31.994523270196154,21.00246827928126,77.44912189303405,1.0
25.381739357263136,54.30642088583247,55.0525575907858,0.0
36.51444176753043,28.8127983919185,68.75823224336528,1.0
25.673035132903404,45.58889230060478,59.580434325284095,0.0
26.371179492596834,49.48955848994165,57.13425982882365,0.0
28.302623520991677,52.25875174785378,58.61353468021394,0.0
27.885156344504885,43.0300094879195,63.74179468248944,0.0
27.980719963057968,48.33164971834154,63.00350891952652,0.0
33.12473968697846,17.94040872604999,82.24926390841307,1.0
25.99136377594521,49.4666512336698,55.692865834795015,0.0
25.88852662297208,51.907965882272364,60.248668160146,0.0
30.272347457072385,31.26244933239455,86.36716956449946,1.0
24.518669650939575,51.58467966608599,61.383158085776095,0.0
21.8868362026805,54.61950083418465,57.57479998980349,0.0
28.65554154119298,52.12098863992009,60.061962684118825,0.0
45.75540551288988,25.301786149792544,82.3754779521624,1.0
26.54139930368322,46.48648830732639,56.885129177729034,0.0
25.064148655114373,50.21758453413661,61.952707887312314,0.0
27.235264883207915,40.37718330897793,61.67531477582336,0.0
26.95581653854622,45.28958046633873,61.52106487810128,0.0
26.05903606139097,24.945323926959656,71.30334684661354,1.0
36.8218245370277,43.67743050937919,60.4789048556453,1.0
25.902452032272198,44.7878894191009,56.6337796204582,0.0
22.98346448426731,53.412684980432445,58.373835511872166,0.0
29.72612182992568,21.914043989915868,60.74506737377484,1.0
25.218250905530724,51.97797269681338,59.73031988147574,0.0
34.86798325655453,31.083350173592645,101.8858663284044,1.0
25.914560809230483,45.361604838162584,64.34484868832288,0.0
25.393109553023148,45.78014018502361,62.76493811652657,0.0
37.72336396471384,29.850667780307013,73.82451474054787,1.0
24.74764799707257,44.36320154875026,62.52716910370816,0.0
24.72286475320518,50.10120941598523,64.36810171474144,0.0
42.357387780429946,44.46909759994196,66.72510854428701,1.0
25.63256085717854,41.9411649024089,55.905198745814985,0.0
26.302733068785653,45.16989537421715,59.58393047547377,0.0
26.21298525231748,49.752582637095394,57.41184638023484,0.0
25.93229426098991,46.97542768029642,58.03093141691454,0.0
27.458261175210787,37.7391787731495,64.05847130430573,0.0
23.70430309489889,49.761720389481255,56.865083878702315,0.0
26.472653734824156,48.9805947528286,62.495278183296776,0.0
26.12352697976211,54.68772338686799,60.582611965407025,0.0
23.19140962669682,59.36718417540311,60.473285869598,0.0
24.35366466859503,49.13257370572539,56.752533772568086,0.0
19.605885030430223,59.06340864805539,60.91387196585873,0.0
32.49425906160435,32.28823322868808,64.48179284977535,1.0
23.884449274962474,51.99185343462781,59.88862208442265,0.0
27.232962708841473,49.269942691876835,59.35597616069439,0.0
21.42197521899712,43.87112251171613,55.64917855877928,0.0
25.961621982505466,30.5351513257182,94.56403227367474,1.0
26.693444677541688,57.118433453655285,59.48895972671831,0.0
24.22449617094774,48.42677547678273,57.3226328138445,0.0
27.687234649799386,23.190476016559558,81.70924427191066,1.0
25.889707075114977,55.781989935151564,61.34971510512858,0.0
35.86840514850446,22.043242779806462,71.99074904836998,1.0
23.764928106570782,48.339693593711175,58.75556791656963,0.0
35.188966335736154,34.74918291622871,60.68069586886399,1.0
24.790687870441797,49.926310967662864,56.25494311266248,0.0
24.288051831228334,49.233617968845465,66.10248789533824,0.0
29.946209721959107,22.439689093616888,92.79641908176818,1.0
23.148665713425416,40.02495946220809,64.36514584758561,0.0
27.64274221133315,55.13902977671567,56.58546977239763,0.0
24.523779127375892,51.18797996373018,60.44069812779657,0.0
26.561706015573304,55.77075001979827,59.29320165519709,0.0
24.525007434479537,44.84037321114772,91.34556497177827,1.0
22.04282750844032,46.30823997671056,59.85697228664419,0.0
23.017965327788904,46.38429812670348,58.49066082313173,0.0
26.26639035734383,55.67864870321771,57.36900917610562,0.0
34.204498789326074,7.669589156229417,64.22190532023082,1.0
22.238695659779722,43.83584933670963,60.45935031278667,0.0
22.27227370066572,47.34189790430204,65.77423496538977,0.0
35.62626173971873,30.72894277159393,74.65213856121122,1.0
25.517117141532612,50.66020101340284,56.18194765484076,0.0
38.536910183963315,26.739677402830132,76.94774755374976,1.0
24.79214982671064,49.77462365561758,60.16963014968429,0.0
26.704268046292963,51.434412252054706,60.925126804936426,0.0
25.409517764803567,48.81418585349168,65.21137816836792,0.0
26.12657380997862,54.83914619629002,57.35127404746127,0.0
21.52873824828996,49.245939221443734,59.061234553045885,0.0
23.780583148826377,49.135698293127085,58.79747000116034,0.0
36.89392947738788,39.87881424501674,84.90125444921078,1.0
23.75152275273249,46.85176729923728,57.13610497755042,0.0
20.589411254488187,53.85749330047624,61.53519846699056,0.0
27.580320047531988,49.08877301287758,58.745538953160974,0.0
26.199007696103962,50.51982671687411,59.567662206286855,0.0
24.714450093658613,43.448881143964336,59.76702048811822,0.0
23.083882407921816,39.22485990973734,62.846486823769254,0.0
28.78316067678718,39.9544233130921,55.25075179402194,0.0
25.01125441048882,47.418211325127785,63.71057162545471,0.0
24.39364043433145,50.9954022248838,66.98067601699992,0.0
32.452147752902064,23.968628583153837,71.23629081890374,1.0
26.21247438699258,52.08328253125129,58.805674471577696,0.0
25.60898440336029,56.115589766156496,57.74899985178902,0.0
20.972003356830985,55.7092095566093,58.015158279716516,0.0
26.088440704680693,48.086988057437736,58.705882589519874,0.0
23.40787172455873,48.816235792447735,58.784506668675164,0.0
24.586983882600233,50.85752135570134,58.14618374905405,0.0
30.100738569458624,27.002690186804912,80.43488113221564,1.0
34.379077205823094,31.884733281810735,77.8601844961807,1.0
36.51369221811386,15.188149652754399,81.1643071272549,1.0
27.093269364865556,51.38981118639957,64.73937733504088,0.0
32.68305862069466,47.12086703153436,80.09920135026915,1.0
39.67690082197358,32.594109408842634,79.77456719161911,1.0
27.522212557889024,64.29646950775256,60.203098725238036,0.0
26.463379774592827,53.861431910294456,58.59421490607741,0.0
34.79559619134501,62.76549098484024,90.47803693643557,1.0
27.68821138750891,46.82892331640874,60.63332010790537,0.0
23.455529957316916,54.99651930736289,56.800877301548844,0.0
23.716597939154966,51.79588542056285,64.27545361239707,0.0
22.839925572231614,49.639515369362556,56.1475985515209,0.0
22.244661264085817,48.65444485813361,51.93721949414538,0.0
25.238201136995414,55.970365341878605,56.52852403295024,0.0
30.93901901549133,53.590119182870296,60.571194261834044,0.0
25.860285948630743,47.49222999060844,62.03818934823488,0.0
33.471158436478824,32.00855641157039,94.82518931949193,1.0
24.08082490812748,51.86672450958626,60.4991834857991,0.0
26.207817951219084,43.7320381399009,62.651695087918505,0.0
22.985610024946045,42.568220027751785,57.24186033997944,0.0
26.354523801637285,59.42336611948218,57.75804739516334,0.0
25.61831543903493,55.208092605676924,62.86271867776043,0.0
29.28788817865065,47.352783885614514,66.3239303227034,0.0
32.21540774234842,22.006796804877634,77.88095925696724,1.0
21.30175167834554,50.85976315114901,59.77298484415677,0.0
25.29420066116483,39.84051328839242,58.36399723332677,0.0
21.738974244717884,47.96505833689377,57.66662073467103,0.0
37.485086832974055,14.962301510408388,89.37293916354035,1.0
26.199155082490712,52.06616115362248,59.35912172063339,0.0
24.909491396071328,50.48168112842509,58.533876662381886,0.0
24.47686555354693,49.69124261434319,62.3932839988407,0.0
24.203109450021266,47.50138678821611,64.45354510604929,0.0
43.50220294797656,29.492663603546305,100.84635761982909,1.0
22.413842811013687,52.55450090424404,67.57239932612605,0.0
26.014040544270713,53.55027742631426,57.99572928352064,0.0
38.44944399212311,24.336341881567833,75.01617352803481,1.0
22.492873615619448,55.624200585905456,61.42116351484326,0.0
40.02939356796982,26.129731440640978,79.60089126351484,1.0
24.428916749385554,51.36163767264754,65.91464296056103,0.0
24.537880926318202,50.59522059372375,64.3157640720035,0.0
37.57175948148913,25.686755994173705,55.575086221660285,1.0
21.12286169795646,47.696013560599276,58.25740478308647,0.0
21.717239768795807,43.74761284080769,62.05189071578413,0.0
25.2356886522826,48.02052817586576,60.41524395453406,0.0
35.21880098336947,37.88650733307942,82.13939291439232,1.0
32.69248225126501,50.499197679905684,70.18597854481723,1.0
23.55866675174131,52.781708116931284,68.27535959559896,0.0
33.067594567735995,30.369372635890652,67.61209932125651,1.0
21.624698324850737,55.23021850519365,61.15489962567724,0.0
23.685929525965353,49.47199742191727,59.23894227244078,0.0
30.84450229521606,38.23222592373129,81.88869469272919,1.0
30.740209517610587,34.560905797217494,87.9763063017866,1.0
20.523537533350055,53.80556184970761,62.68066529633207,0.0
26.05257173736396,42.43151306628893,55.47117455850059,0.0
25.99937022060587,48.05383029563721,58.44465877330235,0.0
26.185538971046512,53.203314612616296,58.437694151646774,0.0
25.624124263453478,45.94998696279093,61.64906729173672,0.0
25.54336716900006,58.18404362630601,58.64551039254939,0.0
28.868183940569708,52.88745269924503,59.01388503658328,0.0
23.293009039877315,50.60662040430655,61.6929120044894,0.0
28.85453345548375,59.37539195883366,59.68444786314683,0.0
22.102837906346092,44.17981250512707,60.200324802843376,0.0
34.833888014236656,40.04106196364917,65.56585648400706,1.0
26.873361888888045,53.29857680860217,56.910247023344446,0.0
26.639998271834518,41.00802364315293,58.038119762562964,0.0
23.93997848244007,46.65405862408567,54.31116756711609,0.0
22.803181564074894,48.741071569292906,60.123032355255816,0.0
23.600834607005368,50.66356187707981,54.975249300355614,0.0
22.06363453667514,43.99115857464247,58.77015002401641,0.0
35.069420044129416,21.574528139473777,65.60536690784147,1.0
23.582593414675507,38.51312350017646,59.28553294310655,0.0
25.57056390233499,56.79711049419737,62.80206784946554,0.0
39.54032542952011,20.648506947890688,96.54942304124424,1.0
24.06648237609712,40.26395682682039,63.43101870857292,0.0
23.944692447643327,42.84720137273125,55.39577054337476,0.0
22.63023880862363,29.212366246155455,94.99873311170438,1.0
20.319431089883693,51.710810988636645,59.04852601470089,0.0
21.59075608364577,47.30196218056362,57.85717959731784,0.0
30.625349449992303,46.934076059333016,115.64458847718299,1.0
27.80472530690045,49.80218934364867,61.81175291486776,0.0
26.725635110460665,51.09950190367716,62.99039192491315,0.0
25.853135823567357,41.387869063213444,59.1463441592035,0.0
26.34859849207421,53.971028552962224,62.87162163526176,0.0
27.748113102319962,58.45071520117926,59.30314392061876,0.0
24.223520634486682,46.694461144673674,64.83092549861382,0.0
41.21511897693898,46.9497197446716,80.8298172466431,1.0
30.92944931274011,37.34889125626903,69.24696343673901,1.0
27.576825833802356,35.450115760055056,72.03069887395131,1.0
25.90934548188516,43.305609220181665,58.76392812581731,0.0
25.54526702863883,48.002714603056965,54.164815014390875,0.0
21.382638862782855,53.37549672117503,60.07158379804101,0.0
25.5588150925115,49.197307958092544,59.743615124296795,0.0
25.612778964146827,55.151934036249976,58.69106487147107,0.0
26.002673254361724,46.37636481501203,56.99620702109755,0.0
26.296091419622535,40.75697867851373,61.015499493844935,0.0
37.67042426717402,17.540605161118187,91.5031420762857,1.0
28.583604427057818,53.92759953832413,58.25737024288657,0.0
21.859348371493965,44.94064466382208,58.5077183205385,0.0
33.697400468386085,21.040051811862764,70.12033671188068,1.0
35.558724092368266,35.92040657199703,73.66710599144099,1.0
26.435061032801357,47.92374868978348,59.66199911205746,0.0
24.0466092927308,44.811823401759455,60.16958243580435,0.0
24.015388350053048,48.76166219058785,54.02783494623803,0.0
23.394183179734856,37.55000676089387,56.2469634379069,0.0
23.778318221287435,52.03247193959439,63.09095213104754,0.0
21.76417870841989,53.044729976991015,60.103702844482974,0.0
38.519607992745385,35.481242949152865,92.86973296933547,1.0
25.88184532177415,37.55180771723432,67.99255009550534,1.0
25.86015529673497,50.47168330204886,63.793500342643505,0.0
26.63184457166511,50.289226226996675,61.5288483450627,0.0
25.36991323982233,41.232842693815,56.09409688690979,0.0
36.90097336119268,15.965309519902991,83.51442304034254,1.0
23.56415609810284,59.31836687051414,59.504732830994,0.0
22.62645716469584,51.46672122483132,61.530074264321,0.0
24.74374317116044,51.51995041287214,59.15149899978352,0.0
28.827567760201735,53.1047419565765,60.961923582043156,0.0
42.28340671855407,33.23139721841783,83.6073096734636,1.0
24.462378776514857,43.64987218299178,58.15301494729679,0.0
22.389911993714165,45.82478553179603,57.084951087812584,0.0
22.733915305245077,46.77999421366333,65.22011198093783,0.0
23.075368614419556,57.81116299253182,55.08537793094033,0.0
29.799241910384946,17.184974055049153,91.51925200088769,1.0
28.30661927435706,51.89312420401163,64.40848872248955,0.0
25.06242917933913,53.44668533117893,50.75032006746372,0.0
24.986670999219477,43.65310962306007,60.09760324728131,0.0
37.87078692821427,39.80583943424911,84.30563587688285,1.0
25.06875061805292,39.12157022089518,60.559495529316216,0.0
26.017450046459867,53.39018798121158,62.07413346281834,0.0
24.63393103001262,42.79518629830171,63.16117348426871,0.0
23.837700977856198,49.62837935292543,58.251372722899596,0.0
23.07813215224199,48.72827300238279,57.95176947133001,0.0
26.000854358177786,54.33751298058146,65.66094207140335,0.0
26.323694940345188,50.77744409049305,58.10593878110989,0.0
37.27448183839853,42.64903469326462,75.91580822514142,1.0
26.994118712907284,55.907559437690935,60.001832174401784,0.0
28.346904180597075,41.364835562569326,63.890615820033176,0.0
26.532776953144797,50.93849606023133,56.888332769039444,0.0
27.410739111568983,49.108299728805896,62.14894713890048,0.0
34.48197554439216,14.482618533806669,90.34659017804023,1.0
25.800000011227134,48.02628362998154,60.89383174205336,0.0
27.65890975782196,58.90864037204658,61.25224937265789,0.0
23.28763728097322,54.754531321618245,60.426038275363695,0.0
22.36686041422557,49.521244248922066,61.818202597801076,0.0
22.814074417389453,49.87507812581666,57.38650833792084,0.0
25.058381007871134,54.31555483331107,58.503183438170005,0.0
23.563608732424754,48.704107829483746,63.00570214316693,0.0
34.176999533400966,22.481946879323026,67.29564566299871,1.0
24.720242638788577,32.0287123003754,56.647285385872024,0.0
25.34080198812402,40.6449078596011,63.8600222951954,0.0
24.399521480155276,52.79269556042452,65.09676185676419,0.0
23.72938926075667,45.830873802840564,57.48230051678897,0.0
23.039372508098804,56.522881586884225,57.33486441421377,0.0
25.483604143111496,47.62679357621191,60.13717387991379,0.0
21.704085302307075,47.61649739604898,55.58639589987698,0.0
26.169245904973483,49.11111414430898,57.725402038722315,0.0
24.56042749812428,58.145109086994154,57.61868330239182,0.0
25.889381690589534,52.441705373715756,57.712717378288346,0.0
24.324501934596128,55.237478157012774,58.02496737606853,0.0
21.69224279993589,45.30923956673976,61.79001550052777,0.0
35.758758216813085,32.76544130937878,87.16622878230861,1.0
25.148813343852293,47.544005086068495,61.90885154507229,0.0
39.6752333825212,31.27814954036931,95.92130237780039,1.0
41.46056209059237,35.64578663289749,80.1480064525299,1.0
31.1548248405432,32.641019405938515,91.13160181561791,1.0
36.30761828888989,14.845886708745583,86.16218592791367,1.0
33.48916842368573,34.50846064985913,72.61594907076814,1.0
24.625588092496436,26.863647778613647,73.73286011666625,1.0
23.3551601352356,53.73539738827493,60.55709840280941,0.0
26.799122753476617,54.59670514509584,58.53588020503498,0.0
27.84100849597971,50.522784909727,57.71439178275998,0.0
30.9223457818941,29.009119683232665,90.70676342647386,1.0
25.151260741354974,42.417489230070736,54.75938276149722,0.0
25.83184531811518,54.328690433886365,58.988792826976606,0.0
24.97138587779746,51.47067640827119,57.18930920032206,0.0
22.3588074205068,46.41339431762965,61.87167357524372,0.0
23.158652813841268,48.94584210053664,62.88171740485886,0.0
26.46992963150397,40.68257019347389,61.64840045187031,0.0
25.40028264595915,53.26194932081856,59.77700333413812,0.0
26.461205558224847,54.74175986147134,62.661771618644785,0.0
25.78934305964596,54.66911947792816,54.35218915244891,0.0
28.840583022953197,51.49179121255883,81.63240310834055,1.0
27.049547601330023,48.73442432919809,63.381149984372634,0.0
22.50268713221233,47.044514094298876,56.52936990750867,0.0
23.90015033507131,50.73452790295027,54.4495402794918,0.0
25.687938854216522,53.94843166127119,60.85972162505026,0.0
25.63853504159132,50.270342706749254,59.82060435086514,0.0
38.22256303789438,33.6517521889852,94.47485114380939,1.0
26.51390547225564,51.761410897743865,60.23550790826747,0.0
26.473674248210358,47.12465647157341,58.88101905759139,0.0
27.209994403608828,57.3215344893469,58.69225550107284,0.0
26.545562932919317,50.170412511361796,54.60191342811924,0.0
26.290442934051846,22.01576463084787,73.77982712176929,1.0
25.745876296054174,43.58264240012211,59.241648724298365,0.0
25.3571771976673,48.88064289612617,60.298594869002834,0.0
25.007165203665565,41.46796745610941,62.89334920403338,0.0
22.327287137940942,40.42589193372396,60.76962139271944,0.0
23.546512514066844,54.567795207418456,61.59953721836697,0.0
22.352097831560876,49.53782983383802,59.334481260307825,0.0
24.85848435443118,53.31558442624003,60.75453999719928,0.0
44.394395134287485,26.695049764438803,88.10914595633864,1.0
27.643913534069398,59.23573758782243,57.82915349341664,0.0
25.60675561740022,47.38126641703474,59.532311062298724,0.0
22.12111648890095,59.32111371970413,60.85941636843906,0.0
24.4449114873689,42.48154709155455,59.979824931950766,0.0
27.98924997207679,46.574617333940616,57.20633521691824,0.0
39.54222334282711,41.87741746636745,80.66153741563625,1.0
23.93775174732453,44.12768491141608,60.43440244354483,0.0
29.27611042326801,45.25020313625509,61.433132369335,0.0
29.10414662284387,53.64361045188497,60.4800373187916,0.0
46.42427245156514,34.827049316215,83.61316738109306,1.0
24.72900055033212,37.97470728283411,56.07337921667133,0.0
36.92678429633784,23.182958437273015,84.78293179135186,1.0
25.786635678788745,51.87738023272084,55.87167274659432,0.0
32.126671644538995,41.470934391064446,85.67311418424528,1.0
24.788362485004605,46.32744403843544,60.04948255692957,0.0
23.245314942604114,48.80845008167511,62.42206943329313,0.0
22.568913575897888,43.36442753775239,63.46511470211081,0.0
33.49022867660213,21.54036109269732,66.50381828407843,1.0
25.65489139473912,49.22217298459922,60.756075815287,0.0
26.08672038475987,48.12598749070561,60.80536793577799,0.0
23.07711111205124,47.713109116602865,60.485848108196016,0.0
25.43095351883886,52.07908985412527,55.13728328366581,0.0
23.15397513372918,48.27030275297916,63.112318820152176,0.0
26.593871851317193,52.02373785470211,59.72223582735262,0.0
25.217119411553046,37.31031810964494,56.43180513439164,0.0
27.218198930953438,56.495490770661455,57.27723740868419,0.0
35.72969937851637,23.88565788272014,87.56788929882272,1.0
23.083461875592892,47.152375776767094,54.99922986542812,0.0
22.94792950488952,50.043862803867455,62.85735701970151,0.0
33.522813352163524,60.94525055102632,75.13424517889143,1.0
26.360559605588946,53.24933843344302,61.82070714379348,0.0
23.81506908923897,56.00109095656112,55.95500756603088,0.0
24.527644203454603,49.94894734222961,58.13978447187458,0.0
24.724517879224145,53.057136539783826,63.04630038310319,0.0
