temperature,humidity,sound_volume,anomaly
63.8711716849883,58.625434846151705,59.089401821540186,0.0
69.83037387036046,35.078979828546366,62.47326175613971,0.0
74.22901436281464,28.731665122007346,53.14262100886636,0.0
92.19060714137785,14.657812570770856,91.20115312885224,1.0
76.46372644759103,50.954620413582965,51.91294802728319,0.0
71.01164398211401,43.8163497995587,65.58740107507498,0.0
64.52240305577219,50.64407522431942,57.94724131368381,0.0
97.29857236052159,16.019342472285224,91.46893344137361,1.0
98.06881455644316,24.6840283856653,88.93355793307026,1.0
73.3946564502964,55.83883022284001,44.29313085387584,0.0
75.28561113109458,49.7796513599573,61.67748850859591,0.0
72.96778361140431,39.339678283723195,62.101135902973525,0.0
62.28599242395177,56.469045232565655,63.53841724908273,0.0
66.14114021303563,48.59724414449572,58.800269670633114,0.0
107.15817993468985,6.2176860145464445,84.70240707652911,1.0
75.1128521600482,65.7943789169486,78.15193289327563,0.0
68.12589596225202,45.02327476570961,57.92322622552584,0.0
66.4616526719061,42.61302501670437,57.902131444937154,0.0
71.4128997524415,46.7376629555864,50.33357187472534,0.0
64.93584439832789,28.952504942809853,51.410457230420285,0.0
77.90270343284186,42.576136295692656,72.46679968113583,0.0
78.5952030642091,41.96565725828743,47.08878835616807,0.0
63.61847791730832,51.94955092412187,66.67244361479496,0.0
70.13656689925719,48.38232718834331,58.03344698631154,0.0
72.2908405739435,44.35710147280981,47.94000866718599,0.0
105.80024214453205,20.218218184397937,90.37425906107809,1.0
66.62410862512809,57.85185082310376,69.39851246068554,0.0
68.89515200233389,49.78755220723758,54.32977437822802,0.0
111.10601697135981,23.601787491967542,91.96273907618703,1.0
100.31223488331564,16.747630002703914,92.36048345527549,1.0
73.58771127897981,46.54853118861973,59.617128578777944,0.0
71.09651168600217,63.906435959499575,57.97087636885998,0.0
94.20603466787698,8.70306871047907,86.74729001979215,1.0
105.0140487597757,17.504958677851054,92.56521461682908,1.0
71.2066096745839,64.19035611367264,75.78063923557546,0.0
65.15977120744877,64.2018493878195,58.81016329746085,0.0
73.3643061798341,55.92329547013343,51.656573905530095,0.0
69.52352233806523,47.65075728479025,53.59765374714099,0.0
62.27531326661621,70.0442330367517,54.399059265476694,0.0
71.39174317322335,49.048518769226796,61.53595030897814,0.0
57.18833170602345,41.59507014493309,53.926531630659966,0.0
70.91917258161253,41.66401717033594,72.75809591235091,0.0
95.82199379656127,17.148016302016284,89.09132877573191,1.0
74.6783919657373,53.59738975126788,55.761858352615675,0.0
77.09265672574018,49.11626712473604,73.66039111457408,0.0
66.55136112967914,42.257961816470996,60.98766044935314,0.0
64.2586835562369,61.79988529689787,45.0684147778922,0.0
65.35244569903794,50.780074184788575,77.6179461869833,0.0
91.38638759217322,10.688933367755762,91.74110552072085,1.0
63.24722017828508,39.26809725932951,58.186453840810245,0.0
74.11391390417,56.255913025065595,56.798061736544916,0.0
65.15128140182662,47.17240672370632,61.32492100077378,0.0
67.27808637737408,72.77086498053305,66.12349995500013,0.0
92.66980899275563,29.4778738661428,93.6772164310208,1.0
68.75517925760464,59.259751007146164,60.10736388310768,0.0
98.59565377101171,30.480806380254755,84.62768616822,1.0
70.67148248623896,57.81497239460632,58.06948077004217,0.0
101.15834969509363,16.3517105885294,90.10990776321802,1.0
62.744121549742204,60.567249112804184,78.94667633920349,0.0
64.23153859330071,46.90289188193427,58.1921476372475,0.0
62.14887640054772,36.97155236475255,61.73243790702565,0.0
69.26397360657201,52.43890941620451,82.59333607522183,0.0
71.19623432055575,42.82818099277529,55.10645502638561,0.0
74.35648648728622,47.621929625740606,71.8711212301421,0.0
62.9314275154751,51.39653689565351,70.9297182816463,0.0
102.60945617067543,19.966980447583175,82.1987901122314,1.0
64.54895796600285,45.23937442222133,61.45182305503245,0.0
99.36321165939444,19.379613869484803,83.57815295845413,1.0
67.9425342771891,52.812116825840654,67.52853241161544,0.0
58.04021897843488,52.8638674395539,66.38918565752914,0.0
67.14410505108602,54.67950422131852,66.32912003484707,0.0
63.83738342615746,45.15982876377915,57.40815319439538,0.0
108.51863577348618,27.721667434856172,89.9882829842524,1.0
74.9813340972357,67.07329809559224,54.757379814393644,0.0
73.84103608315868,38.058133485881555,49.35480733583499,0.0
68.97186073178376,68.01528407832186,60.901991504613996,0.0
92.02911837366199,11.567148784592822,88.97569682864308,1.0
69.42598875620469,56.621687539475,61.69839694128381,0.0
74.9134157138497,37.37037063132677,54.01542556542666,0.0
82.46499758716395,64.66782556898976,67.40723341382174,0.0
72.48999145622724,38.74412885968031,58.210667425572446,0.0
60.795628843341774,53.3835744193596,67.77544274752508,0.0
65.17899964288378,45.24874721555397,51.0628659103631,0.0
65.98859986430229,51.35176241342669,61.51467228944133,0.0
70.40937069693162,38.010486020061236,64.16983992515632,0.0
70.17013705536117,45.409683268211,60.55202800589649,0.0
71.45448528795004,47.53081672510545,64.44303724919816,0.0
104.83139369617336,17.665722948000404,91.81792136923094,1.0
73.01895260138947,59.466183083304365,53.01924378875078,0.0
94.84952461755255,15.820301119167457,90.87771121917574,1.0
70.03940092347364,38.41396736340515,53.59023712149693,0.0
70.78346864123262,54.58389009957068,65.57746096634283,0.0
108.2581947434294,25.26655139820935,86.40983458913863,1.0
79.09030961278913,51.54031841683587,54.91041247038297,0.0
60.646040394870724,52.731184342936444,56.16380004294573,0.0
73.08502974788348,51.2645921906069,57.359945051000906,0.0
63.861960924315035,44.28816025915813,50.5440358248174,0.0
104.7458303511908,14.370645864274378,95.7711740244988,1.0
60.44179724674122,53.02322900348275,55.03981640738631,0.0
73.54107211628279,54.42316868164485,55.59572825439439,0.0
78.06139128994323,70.64220134852411,63.3100336235791,0.0
71.01731817933612,50.367828331742345,64.89737294894867,0.0
111.90193873082245,12.955078500241326,83.31834055392278,1.0
67.34514551094017,33.28238726671833,58.52099858244327,0.0
70.6953019932671,37.46598281704981,54.95643847365456,0.0
78.12979457681031,49.22178563863527,55.2055776910102,0.0
75.04735894297984,47.769743187335976,72.99074995415405,0.0
75.92852077331499,46.3432291746948,54.88811956746658,0.0
97.46647911894881,20.835215520845722,75.44225040339676,1.0
74.62316841456385,43.6906916626221,63.46280322015979,0.0
65.50792664325822,43.00585459876712,40.07070873478832,0.0
74.8242581654873,51.869902097246644,60.66676280780074,0.0
72.79069757259253,55.99450686321704,57.75030030169369,0.0
59.564864906989655,78.65212023085962,61.85338147356049,0.0
69.61389477388477,59.437155057560446,62.07535993010527,0.0
71.07356591585263,51.41979913874005,62.984979176728075,0.0
66.81346126485603,65.26812663577266,61.57898084351728,0.0
72.50071516556942,48.95990772275305,50.91654152775545,0.0
64.36616265545098,46.42009565586664,45.53928280654834,0.0
107.00049905913907,15.696310057634484,82.82022510985992,1.0
72.27370456070567,32.75938189131965,61.521687674742736,0.0
94.23369913662371,27.109465443521714,83.00821462769889,1.0
104.00802579863185,26.528882891437604,86.33858794784899,1.0
74.46848844694556,56.3221631403185,69.43539574512343,0.0
70.12605433770041,47.00306504067111,65.50749215899735,0.0
66.60384673403523,49.31797469667331,64.7703982836897,0.0
65.39070093437343,63.88664520102482,74.2764711108287,0.0
71.0057982793642,40.74607742357044,37.60028557925131,0.0
102.5011917534912,24.133258987162158,92.07961329528796,1.0
73.111035720217,35.39499100581512,59.94195441227471,0.0
74.03561298318655,36.35894006181641,63.45027053509039,0.0
71.65990165284508,60.48399887813541,62.96842990572291,0.0
66.61419144243945,61.93311005927126,58.79737300989032,0.0
70.48060388470492,45.8948151727027,62.32070319708346,0.0
71.35028679195712,61.32804697174807,61.92860863042636,0.0
94.26724918146272,18.922152693201156,94.14671962613141,1.0
74.75211919093024,36.69294868669074,74.4924461855513,0.0
86.72458991060255,26.873989850273897,94.1907344844858,1.0
60.022341097741304,30.74022181554899,66.88068054194257,0.0
66.20433669223151,58.422973270139025,57.31885488977446,0.0
66.95996928531338,53.18808339628256,64.91284644231747,0.0
71.04191403973776,55.37768190368484,59.221232248858136,0.0
69.71705755550052,30.1531205855409,69.66619792521712,0.0
85.96553783922431,49.98285846330936,60.25271204922063,0.0
105.43970126634277,18.904707059876955,85.41485985629605,1.0
67.58586204596541,70.26817116042392,68.35021565121404,0.0
98.56207926203952,19.014460060313024,87.29352755430786,1.0
69.74880945275432,57.28518643514536,60.0017915839663,0.0
79.32887255572378,51.37352479407036,51.22284904183629,0.0
72.6141774401775,52.49450945930072,64.43710966505446,0.0
96.66420224966836,13.244627707742513,85.71949586281384,1.0
64.08370743667112,43.1395024296482,56.62003283654053,0.0
63.00716213090429,51.654036602997046,66.22188037798284,0.0
63.71746552860372,39.40788291627098,60.85204321135349,0.0
70.09424811472424,45.64235503029381,60.98414938821404,0.0
68.79381971071835,51.365973955887526,54.45634396375028,0.0
83.10396545514988,42.65189102465809,66.07210376465751,0.0
101.4483490606907,22.205413309302017,85.61111346782094,1.0
76.52739403577165,43.43310654372587,54.77006376154426,0.0
75.362536686549,41.781851715786544,64.87961109865581,0.0
68.80533950415153,52.40876757200407,47.093054110360484,0.0
99.59131661984253,9.113819655516322,89.8024172888422,1.0
68.16587794092656,43.34306535106453,60.06138554657205,0.0
68.98737886467585,46.1718251901325,63.99131520771532,0.0
65.05185931714831,49.38902491994132,56.270180866263104,0.0
71.89883818020448,36.503503297798595,59.43492816278421,0.0
70.42084115092848,61.911730449400956,55.32472180249409,0.0
69.32845629264726,41.74167226761952,63.37088203445367,0.0
75.03578600298334,46.75380325602059,67.0097006345733,0.0
103.77093980516202,19.922264231782126,93.11627711729237,1.0
64.05294053566337,56.33225310115093,63.709784460456916,0.0
71.75724103770791,43.69154449209144,63.61078038291706,0.0
66.22308533823339,52.02280407621219,52.468948110885876,0.0
59.13665226992982,64.34309669352076,69.1262864036198,0.0
68.86757950575084,46.313806342143,50.2179977700946,0.0
76.2475245035308,40.114709921340996,51.70139041358926,0.0
65.22229779699788,54.50613049431388,58.03321346044813,0.0
74.79635413042604,49.32128618300518,55.477200379991245,0.0
65.37767005935223,57.4458639847313,54.63031139892889,0.0
68.16746489815974,38.502925271025944,51.19886066983172,0.0
63.951526285794465,63.920387515870914,53.625750138646595,0.0
78.20307281744144,63.69094582762851,55.44295938762898,0.0
63.98399572305428,51.07983920725229,63.19823934093481,0.0
72.18279902078834,64.69784258787496,78.6641313460215,0.0
110.05451517706717,12.392835095428463,80.62095453576184,1.0
98.40451982874488,15.55373918764541,93.73805122636026,1.0
75.18769972128949,61.24932545303241,62.68860330004277,0.0
65.69357899335868,70.82660322109797,54.52606255587805,0.0
60.15538428791959,62.692556718986204,53.27161255681364,0.0
74.16961077274452,48.930285301415196,68.45941829691309,0.0
65.6980749461025,44.96349739624404,64.21950921487998,0.0
78.5110747231762,59.70175082567859,53.15577849647501,0.0
93.93739026458161,17.400873889132306,84.26168686026125,1.0
71.5370334890455,43.713297529691395,57.850576979800344,0.0
70.57837317146429,30.240367001083804,61.739246821816025,0.0
95.93014102054744,10.410836691009884,97.76797405224914,1.0
65.82326473370121,47.34439487481459,65.13503249182216,0.0
74.91345491972757,64.1202687854325,51.99783581778569,0.0
78.51257329064802,56.7469497780862,63.65198428200517,0.0
71.11576527373849,47.48882165357559,64.59649374029372,0.0
62.88021423774927,29.346972249593897,63.273700628852374,0.0
71.06646853686469,57.76931692354829,61.44396844862465,0.0
76.5879876780398,65.36156772854946,68.74030266886642,0.0
100.44614143437374,15.473319162425739,94.20283848895836,1.0
71.55453782799002,56.13770855789909,61.128915973644744,0.0
67.78358874404245,41.79121077590313,49.68259121631155,0.0
103.95320791943836,22.965526996788697,95.49536531276983,1.0
100.16057727716161,19.170191342635377,93.9226363023782,1.0
97.44447393835607,27.3099641543416,88.31628484976052,1.0
69.66960100676341,63.15508290940104,56.52164245302227,0.0
67.60412881077355,46.94811154519248,61.11857086814569,0.0
74.63920064040619,43.19826523652049,54.862140172448086,0.0
91.69965925297151,21.111939070673486,84.16301509966193,1.0
71.0636988792883,47.79434059732686,43.645356190391404,0.0
75.16273102170828,60.94798502227325,59.46719178382421,0.0
98.3862772363833,19.088426496415032,97.07955320246339,1.0
73.32351372666555,50.52457386889444,52.61618481300725,0.0
69.37106539950176,59.52478156952805,54.28766604978036,0.0
70.85684140594985,33.07729168356671,58.26614568674831,0.0
79.06703849257711,39.73374517115821,47.14832879167669,0.0
63.32259215450054,55.70487330863573,52.906679722525,0.0
75.70074519260633,36.60510633471341,60.452061395434136,0.0
71.97226071189148,49.70783594146015,59.17881141239495,0.0
72.68326376263643,41.85989330708444,54.26884565039403,0.0
68.34345808408338,57.53417473421093,53.93228861655308,0.0
74.81939558397455,58.293237725828625,57.91193020662149,0.0
74.87598814891214,40.4538189804994,63.35129289098229,0.0
71.64754367786504,38.26126673693971,64.07010664839444,0.0
96.32839998843313,24.972590580142384,87.37553717181757,1.0
67.19221126834687,43.631235257935664,61.95188950398117,0.0
106.2783876287055,15.759665365572912,95.14239504595055,1.0
77.6686385495825,57.642132033388556,46.504984389015576,0.0
60.9755894966774,43.883662633054406,59.310703167204046,0.0
68.0394592343392,48.84890306076761,59.09074526000768,0.0
65.0885298287266,57.85345603010283,69.88963982607677,0.0
75.12554576290887,54.44968315376176,62.31864033496569,0.0
60.03132178714272,76.37881752260199,53.12432221241586,0.0
79.13004856773468,50.72252048237916,60.45365319071412,0.0
60.552296345272346,43.6141417485497,61.98644380588787,0.0
91.50285240196241,9.598586913787742,94.15058832247614,1.0
66.88650240089703,59.1041849968557,53.99066224300897,0.0
75.0081591260428,70.45654547677154,64.54395631619394,0.0
65.94499568185577,52.52194854234287,70.27933427900066,0.0
71.94802262045994,39.873144366315074,51.16265315118315,0.0
67.57940752707592,59.926281029794296,70.87774570400717,0.0
54.961838301531216,25.125432412938707,60.80610258321279,0.0
79.03598321818943,25.59295985224916,60.52912892119201,0.0
68.27417647275102,21.980884305121084,55.39607829523103,0.0
103.85925242903397,19.070971949501107,99.85339195733246,1.0
67.31177121110092,44.25398141816609,52.35934169491338,0.0
63.65000701303062,35.8056680345499,54.44401271801559,0.0
96.4858359353228,16.929047909372535,104.19811457403956,1.0
100.30894135114823,16.092200703877076,86.97215172348284,1.0
68.7316196122881,65.24638596482757,76.79802038396791,0.0
98.90014956663485,20.650755309927924,92.13183909486779,1.0
64.96728717360179,48.88681151202199,64.17956168741355,0.0
75.13493131659867,62.42862562858315,67.42710943308937,0.0
98.27173171697166,13.867197100490174,92.1301250589649,1.0
68.4575860577209,63.491351051134295,57.86762156575402,0.0
94.59445326087943,10.407052882203484,87.76092498064116,1.0
77.09801502256819,49.426025362132066,49.13394411102011,0.0
100.17370616769512,20.083536923689874,90.90635579757027,1.0
55.044320145496386,58.05574702806173,52.20666057462222,0.0
72.13597180935842,40.06406996068552,58.292538423296605,0.0
95.60491865524774,18.815910784815706,81.00749752407663,1.0
61.343993482775375,52.811920179102756,63.50361810383804,0.0
96.65783484675615,19.45624488583191,85.91696906430208,1.0
62.962681128117225,27.987565265490815,71.18787194455457,0.0
65.97414124128562,62.42826893326828,54.77921672534809,0.0
112.12706295901947,15.980308116364181,81.57953135326298,1.0
68.88268607337075,60.40430892644839,54.966129892900646,0.0
76.47935890931507,54.67690103858885,51.320256100156186,0.0
104.68703141234748,18.465018214186983,93.48693739355967,1.0
92.2061887343093,12.125600062686328,90.45041738770054,1.0
64.86815396167054,75.83573660166567,55.51717475152125,0.0
65.9379882553129,66.9762377970934,66.21034872597858,0.0
67.85942419517043,41.04572039074958,51.53482854964471,0.0
107.54773431306316,23.90714459732764,93.73158261279563,1.0
75.14728740799178,61.20936512406246,74.26491615994004,0.0
76.96727263762216,55.3034290167058,69.40980565406824,0.0
93.40799308763266,21.899167275185427,94.33789738753136,1.0
73.48477202255368,59.468075665118704,65.06066239713758,0.0
66.8898259722281,48.61664717983622,54.37090844712616,0.0
73.67810998622873,44.93365166212081,55.548273777200194,0.0
70.70443123455603,55.789286485712346,50.25459146554145,0.0
75.79664901682123,32.53533274420967,66.9737953934731,0.0
65.29800541757824,56.092388308897526,68.45634735332293,0.0
64.30583441109616,61.91260681631832,57.50633926026229,0.0
61.57666211386807,49.702335116635986,58.961673366362454,0.0
70.094095248703,41.3557329466428,66.00375889548076,0.0
76.19473176469718,38.727362074458526,79.58869590539246,0.0
84.07327222236276,49.391504799970726,59.63070444824022,0.0
70.84327335983363,57.492825568794515,51.05414448515175,0.0
69.09804159118796,57.297729370341955,59.16358889145179,0.0
75.16232630275573,35.17015568017582,53.85251586477206,0.0
101.76839687945524,13.397018551267,82.26146799379406,1.0
72.35707778193202,44.81930980524943,49.476493872901905,0.0
107.98837498352492,16.709432534541527,88.30397617395059,1.0
81.57329283336755,67.84775039185095,70.52940865224018,0.0
69.14907688737536,60.65376272259603,74.90295297120142,0.0
69.2774066464224,32.22319037629799,44.96815244196938,0.0
72.58829510234561,32.30949696260601,73.42543937699897,0.0
73.41611507394404,51.914507159573525,67.30712872641746,0.0
73.28881588075187,45.962965660020934,60.10251443653196,0.0
89.06309542511978,15.578098923188978,92.77316100320341,1.0
106.40989181188343,18.548085041746017,90.1034629142713,1.0
67.18137723598012,57.708022199879714,50.98171581034456,0.0
73.55705289732748,30.01655032855374,69.89720780382973,0.0
64.80096734486558,63.77335029528342,53.038694737760785,0.0
62.96841268164083,62.01931669539543,59.36120677209763,0.0
